"imageid","lunar_phase","temperature_f","tmstamp","x_coord","y_coord","num_markings"
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",212.8,360.5,10
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",328,194.5,10
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",646,192.6,10
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",687.6,190.6,10
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",743.1818182,253.6363636,11
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",570.5,415.125,8
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",512.5,54.66666667,6
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",371.2,131.8,5
"SPIGa2013b_000055","new",35,"2013:01:13 09:00:00",820.7272727,29.36363636,11
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",297.7777778,526.3333333,9
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",320.2222222,467.4444444,9
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",363.4444444,129.1111111,9
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",758.8571429,255,7
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",663.9090909,187.6363636,11
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",619,42,5
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",782.5,243.125,8
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",325.5555556,193.7777778,9
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",244.5,346.125,8
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",602,412,9
"SPIGa2013b_000056","new",39,"2013:01:13 10:00:00",625.8571429,377.5714286,7
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",588.1538462,419.8461538,13
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",334.0909091,525.5454545,11
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",212.7692308,361.8461538,13
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",633.2857143,404.7857143,14
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",265.1538462,355.7692308,13
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",349.5,196.3571429,14
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",653,190.1538462,13
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",786,250.9375,16
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",689.0833333,190.3333333,12
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",367.7692308,129.7692308,13
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",349.1111111,500,9
"SPIGa2013b_000057","new",43,"2013:01:13 11:00:00",812.5714286,27.14285714,7
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",782.3333333,257.6666667,15
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",636.5,411.3,10
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",585,421.7,10
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",245.8,358.2,10
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",211.9,358.9,10
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",345.3125,193.125,16
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",680.75,190.4166667,12
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",991.5,59.75,8
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",818.25,28.75,8
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",368.1111111,129.4444444,9
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",331.3333333,516.1666667,6
"SPIGa2013b_000058","new",43,"2013:01:13 12:00:00",348,531.25,4
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",636.9,401.8,10
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",577.6,413.9,10
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",309.7,527.9,10
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",241.3571429,351.2857143,14
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",289.6666667,360.6666667,6
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",356.5555556,191.2222222,9
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",674.8333333,188.3333333,12
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",375.875,502.125,8
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",728.4444444,250.8888889,9
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",521.8888889,49,9
"SPIGa2013b_000059","new",45,"2013:01:13 13:00:00",624.375,44.375,8
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",627.2,417,10
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",366.7,519.6,10
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",291.7,531.4,10
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",260.7777778,347.7777778,9
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",219.6,352.5,10
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",334.8888889,195.7777778,9
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",648.875,191.75,8
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",747.6,253.6,5
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",573,412.8,5
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",678.5,192.3333333,6
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",623.1538462,45.76923077,13
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",516.8333333,54.33333333,6
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",824,27,7
"SPIGa2013b_000060","new",42,"2013:01:13 14:00:00",775,251.6666667,6
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",634.8888889,395.6666667,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",589.6666667,417,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",336.7777778,504.2222222,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",260.1111111,512.8888889,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",772.5,260.75,8
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",680.8888889,189.8888889,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",636.3333333,190,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",229.1111111,361.8888889,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",273.7777778,354.1111111,9
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",342.9,193.6,10
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",364.2,127.7,10
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",518.6666667,55.16666667,6
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",742.8,265.6,5
"SPIGa2013b_000061","new",39,"2013:01:13 15:00:00",821.4285714,28.85714286,7
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",635.5,413.7,10
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",577.9,410.8,10
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",763.9,256.4,10
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",687.1,189,10
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",225.7777778,353.7777778,9
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",275.7,332.6,10
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",649.3,184.9,10
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",332.9,194.9,10
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",365.625,131.75,8
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",515.8333333,56.83333333,6
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",636.2222222,50.66666667,9
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",836,29.28571429,7
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",807.1666667,27.16666667,6
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",377.2222222,506.6666667,9
"SPIGa2013b_000062","new",39,"2013:01:13 16:00:00",324.6666667,525.6666667,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",682.0666667,189.5333333,15
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",629.2222222,417.6666667,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",279,531.7777778,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",358.1111111,525.3333333,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",225.8888889,357,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",273.3333333,349.8888889,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",576.7142857,412.5714286,7
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",753.1,259.6,10
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",364.7777778,129.1111111,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",339,198.5555556,9
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",821,24.8,5
"SPIGa2013b_000063","new",41,"2013:01:13 17:00:00",635.75,49.75,4
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",736.1111111,249.5555556,9
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",582.25,419,8
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",639.5555556,406.6666667,9
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",376.4285714,464.2857143,7
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",358.125,528.375,8
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",215.6666667,353.4166667,12
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",325.5,194,8
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",370.3636364,121.4545455,11
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",519,53.25,8
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",641,46.75,16
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",817.6,26.3,10
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",647.375,191,8
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",689.2222222,183.7777778,9
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",267.125,350.375,8
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",782,250.5,4
"SPIGa2013b_000064","new",42,"2013:01:13 18:00:00",357.5,491.25,4
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",741,262.125,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",630.125,410.75,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",784,253.2857143,7
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",688.5,188.125,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",580.625,412.125,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",646.375,187.25,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",271.625,350.25,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",255.5,527.25,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",336.75,523.625,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",224,355.375,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",357.5,128.5,8
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",518.1428571,52.42857143,7
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",630.8181818,46.09090909,11
"SPIGa2013b_000065","new",39,"2013:01:13 19:00:00",820.1666667,26.66666667,6
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",741.3,256.5,10
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",639.5555556,407.6666667,9
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",583.9,409.9,10
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",363,485.9,10
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",313,519,5
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",223.1111111,351,9
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",273.7777778,342.8888889,9
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",322.75,197.6666667,12
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",356.2222222,127.4444444,9
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",639.3,187.2,10
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",681.1,188.2,10
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",513.7,53.6,10
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",622,48.77777778,9
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",647,51.28571429,7
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",809,27.7,10
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",837.375,28.5,8
"SPIGa2013b_000066","new",36,"2013:01:13 20:00:00",311,494.8,5
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",621,404.8888889,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",349.4444444,505.6666667,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",283.4444444,524.1111111,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",234.2222222,354.6666667,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",273.8888889,350.3333333,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",323.5555556,197.6666667,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",360,130.5555556,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",636.5,48.3125,16
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",518.6666667,55.16666667,6
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",685.1111111,188.5555556,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",643.4444444,190.8888889,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",752.6666667,253.7777778,9
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",837,29.8,5
"SPIGa2013b_000067","new",34,"2013:01:13 21:00:00",802.6,27,5
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",586.3,406.8,10
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",741.7272727,258.4545455,11
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",671.8888889,188.6666667,9
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",244.8,355.8,10
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",349.3333333,515.1111111,9
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",637.8888889,408.1111111,9
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",333.6363636,194,11
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",823,24.7,10
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",632.2222222,43.66666667,9
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",519.8888889,46.66666667,9
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",361,130.25,8
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",637.625,184.875,8
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",320.6,526.8,5
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",281.8,358,5
"SPIGa2013b_000068","newcres",34,"2013:01:14 07:00:00",239.25,525.25,4
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",595.5555556,412.3333333,9
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",682.7777778,187.8888889,9
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",625,46.9375,16
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",235.8,358.3,10
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",274.1111111,523.2222222,9
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",640.2222222,186.7777778,9
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",774.8333333,256.3333333,6
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",341.5555556,192.4444444,9
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",366,130.6666667,9
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",344.4444444,524.5555556,9
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",644,409.3333333,6
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",517.8571429,54.42857143,7
"SPIGa2013b_000069","newcres",35,"2013:01:14 08:00:00",808.2,27,5
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",357,540.75,4
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",308.9,513.5,10
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",595.9,398.6,10
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",664.3333333,397.8888889,9
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",776.6666667,255.3333333,9
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",695.375,173.25,8
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",657.375,191,8
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",342.4444444,192.5555556,9
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",364,127.7777778,9
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",180.8,369,10
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",248.25,358,4
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",624.3333333,41.16666667,6
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",517.2,54.2,5
"SPIGa2013b_000070","newcres",44,"2013:01:14 09:00:00",329.6,535.2,5
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",658.25,410.75,8
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",591.625,414.875,8
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",358.2222222,531.7777778,9
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",263.8571429,360.1428571,7
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",294.5,516.875,8
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",230.3333333,360.3333333,6
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",348.9090909,189.6363636,11
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",615.2857143,44.14285714,7
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",644.75,49.5,4
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",756.2222222,258.1111111,9
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",688.625,184.125,8
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",656.125,192.125,8
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",364.7142857,128.4285714,7
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",521.8333333,46,6
"SPIGa2013b_000071","newcres",48,"2013:01:14 10:00:00",300.25,349.5,4
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",622.4,427.8,10
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",748.7,248.2,10
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",703.6666667,186.3333333,9
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",259.5,360.4,10
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",361.875,527.125,8
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",345.2,197.7,10
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",197.5,494.5,4
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",587.8571429,401.2857143,7
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",221.3333333,362.6666667,6
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",651.7142857,200.2857143,7
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",969.8333333,44.83333333,6
"SPIGa2013b_000072","newcres",47,"2013:01:14 11:00:00",518,54.6,5
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",583.3,414.1,10
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",374.3,480.4,10
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",285,351.8,10
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",319.9,524.5,10
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",354,189.4,10
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",640.7,406.8,10
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",766.1,248.6,10
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",670.8888889,187.4444444,9
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",702.75,169.125,8
"SPIGa2013b_000073","newcres",47,"2013:01:14 12:00:00",237.3,358.6,10
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",595.6666667,416.5555556,9
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",371.5,463.25,8
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",283.6666667,335.4444444,9
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",652.375,185,8
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",777.75,253.625,8
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",638.8571429,397.2857143,7
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",260.875,362.125,8
"SPIGa2013b_000074","newcres",48,"2013:01:14 13:00:00",375.1428571,512.5714286,7
"SPIGa2013b_000075","newcres",50,"2013:01:14 14:00:00",776.8,257.2,5
"SPIGa2013b_000075","newcres",50,"2013:01:14 14:00:00",671.25,405.75,4
"SPIGa2013b_000075","newcres",50,"2013:01:14 14:00:00",366.1666667,503.8333333,6
"SPIGa2013b_000075","newcres",50,"2013:01:14 14:00:00",285.3333333,341.5,6
"SPIGa2013b_000075","newcres",50,"2013:01:14 14:00:00",351.6666667,187.3333333,6
"SPIGa2013b_000075","newcres",50,"2013:01:14 14:00:00",637.4,45.8,5
"SPIGa2013b_000076","newcres",50,"2013:01:14 15:00:00",716.2222222,239,9
"SPIGa2013b_000076","newcres",50,"2013:01:14 15:00:00",622.75,406.9166667,12
"SPIGa2013b_000076","newcres",50,"2013:01:14 15:00:00",349,509.5,8
"SPIGa2013b_000076","newcres",50,"2013:01:14 15:00:00",257.8888889,355.5555556,9
"SPIGa2013b_000076","newcres",50,"2013:01:14 15:00:00",384.8888889,171.1111111,9
"SPIGa2013b_000076","newcres",50,"2013:01:14 15:00:00",689.5,178.5,6
"SPIGa2013b_000077","newcres",50,"2013:01:14 16:00:00",321.25,525.5,8
"SPIGa2013b_000077","newcres",50,"2013:01:14 16:00:00",344.2222222,466.2222222,9
"SPIGa2013b_000077","newcres",50,"2013:01:14 16:00:00",279.6666667,341.6666667,9
"SPIGa2013b_000077","newcres",50,"2013:01:14 16:00:00",678.6666667,402.1666667,6
"SPIGa2013b_000077","newcres",50,"2013:01:14 16:00:00",355.3333333,192.8333333,6
"SPIGa2013b_000077","newcres",50,"2013:01:14 16:00:00",656.1,42.2,10
"SPIGa2013b_000077","newcres",50,"2013:01:14 16:00:00",526.5714286,47.14285714,7
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",837.4285714,27.85714286,7
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",645,50.5,10
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",524.125,51.625,8
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",372.8571429,125.8571429,7
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",349.2727273,194.0909091,11
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",682.9,177.6,10
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",705,130,4
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",759.125,252,8
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",616.75,416.875,8
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",328.3333333,506.7777778,9
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",355.125,461.875,8
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",261,357.5,10
"SPIGa2013b_000078","newcres",46,"2013:01:14 17:00:00",296.6,326,10
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",683.6923077,182.3846154,13
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",643.5555556,404,9
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",576.5555556,407.8888889,9
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",244.4444444,350.1111111,9
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",347.5555556,456.5555556,9
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",303.7777778,519.8888889,9
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",348.4444444,193.1111111,9
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",639.125,47.75,8
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",826.8333333,29.16666667,6
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",758.125,259.75,8
"SPIGa2013b_000079","newcres",45,"2013:01:14 18:00:00",285.4,345.2,5
